PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.484089,5030.0,0.012058,0.012767,0.457169
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.512206,5030.0,0.006318,0.010784,0.300085
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.542371,5030.0,-0.000346,0.008222,-0.02281
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.56982,5030.0,-0.005668,0.00614,-0.526037
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.116239,6026.0,0.070008,0.024583,0.33103
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.140393,6026.0,0.066902,0.024406,0.384842
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.163539,6026.0,0.06456,0.024297,0.434546
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.187643,6026.0,0.061826,0.024033,0.482719
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.211521,6026.0,0.059255,0.023859,0.525317
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.236062,6026.0,0.056174,0.023517,0.56387
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.258076,6026.0,0.053326,0.023161,0.594187
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.282861,6026.0,0.049876,0.022657,0.622668
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.306167,6026.0,0.046552,0.022122,0.644262
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.33101,6026.0,0.042848,0.021488,0.660048
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.354603,6026.0,0.039043,0.020699,0.668872
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.37807,6026.0,0.035009,0.01978,0.669142
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.402353,6026.0,0.030585,0.018689,0.658464
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.425332,6026.0,0.025854,0.017327,0.634631
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.452108,6026.0,0.020722,0.015829,0.591886
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.474006,6026.0,0.015873,0.014262,0.527534
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.4021,6042.0,0.030486,0.018627,0.658079
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.427117,6042.0,0.025831,0.017361,0.635477
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.451445,6042.0,0.020877,0.015864,0.594067
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.475252,6042.0,0.015842,0.014254,0.528161
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.497765,6042.0,0.010486,0.012408,0.420614
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.522247,6042.0,0.005313,0.010587,0.262049
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.547715,6042.0,-0.000395,0.008509,-0.025488
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.54815,6042.0,-0.000461,0.008491,-0.029791
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.098566,7016.0,0.072517,0.02448,0.291985
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.117879,7016.0,0.070495,0.024439,0.340022
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.13929,7016.0,0.067906,0.024349,0.388462
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.159559,7016.0,0.065352,0.024127,0.4322
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.181327,7016.0,0.062949,0.023958,0.476427
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.20122,7016.0,0.06047,0.023707,0.51326
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.221321,7016.0,0.058137,0.023517,0.547135
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.241967,7016.0,0.055579,0.023242,0.578625
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.262384,7016.0,0.052825,0.022873,0.605958
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.282435,7016.0,0.050165,0.022528,0.628913
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.303953,7016.0,0.047044,0.022035,0.648939
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.32367,7016.0,0.044073,0.021523,0.662797
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.344951,7016.0,0.041033,0.020948,0.675696
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.364982,7016.0,0.037888,0.020332,0.680137
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.386916,7016.0,0.034141,0.019498,0.677489
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.407143,7016.0,0.030466,0.018586,0.667378
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.344415,7055.0,0.041269,0.021011,0.676476
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.365248,7055.0,0.037782,0.020308,0.679525
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.385879,7055.0,0.034007,0.019441,0.674973
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.406257,7055.0,0.03047,0.018603,0.665392
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.427141,7055.0,0.026397,0.017491,0.644608
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.448257,7055.0,0.022398,0.016355,0.613884
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.468042,7055.0,0.017915,0.014953,0.560754
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.489982,7055.0,0.013284,0.013451,0.48386
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.510014,7055.0,0.008806,0.011905,0.37722
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.530384,7055.0,0.004013,0.010186,0.20892
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.550948,7055.0,-0.000935,0.008317,-0.062016
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571505,7055.0,-0.006099,0.006371,-0.547123
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.571657,7055.0,-0.006117,0.006372,-0.548796
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.185053,3036.0,0.074279,0.03571,0.384919
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.233067,3036.0,0.068781,0.034941,0.458787
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.282578,3036.0,0.060513,0.033124,0.516236
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.326272,3036.0,0.053281,0.031162,0.557852
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.3775,3036.0,0.045006,0.029194,0.581974
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.423062,3036.0,0.036254,0.026302,0.583151
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.471134,3036.0,0.027424,0.023193,0.557072
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.518723,3036.0,0.01818,0.0196,0.481123
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.581562,3036.0,0.005683,0.01417,0.233247
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.614319,3036.0,-0.000174,0.01127,-0.009494
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.615007,3036.0,-0.000103,0.011299,-0.005586
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.615007,3036.0,-0.000103,0.011299,-0.005586
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.615007,3036.0,-0.000103,0.011299,-0.005586
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.615007,3036.0,-0.000103,0.011299,-0.005586
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.615007,3036.0,-0.000103,0.011299,-0.005586
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.615007,3036.0,-0.000103,0.011299,-0.005586
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.615007,3036.0,-0.000103,0.011299,-0.005586
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.140804,4017.0,0.081754,0.03469,0.331835
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.176243,4017.0,0.077745,0.034487,0.397309
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.212489,4017.0,0.072876,0.033827,0.457782
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.248623,4017.0,0.068221,0.033045,0.513284
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.282728,4017.0,0.06305,0.031961,0.557739
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.317768,4017.0,0.05835,0.031127,0.595671
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.352032,4017.0,0.052476,0.029738,0.621193
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.388751,4017.0,0.046422,0.028214,0.639629
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.424172,4017.0,0.039357,0.025988,0.64239
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.461258,4017.0,0.032001,0.023499,0.628154
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.497204,4017.0,0.02488,0.020862,0.592946
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.540285,4017.0,0.015451,0.016954,0.492392
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.57075,4017.0,0.009127,0.014152,0.368113
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.612025,4017.0,0.000185,0.010059,0.011233
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.641648,4017.0,-0.005394,0.007452,-0.464468
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.641721,4017.0,-0.005487,0.007412,-0.475039
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.641721,4017.0,-0.005487,0.007412,-0.475039
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.139395,5027.0,0.084611,0.034143,0.345446
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.167124,5027.0,0.081331,0.033946,0.400417
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.19564,5027.0,0.077526,0.033819,0.44848
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.226288,5027.0,0.073588,0.033455,0.497742
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.254718,5027.0,0.069824,0.032992,0.539082
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.282563,5027.0,0.065974,0.032454,0.574406
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.310541,5027.0,0.061637,0.031659,0.604591
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.339645,5027.0,0.056984,0.030721,0.629998
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.366788,5027.0,0.052275,0.029604,0.647664
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.396974,5027.0,0.046906,0.028273,0.658607
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.425525,5027.0,0.04201,0.026911,0.664268
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.452974,5027.0,0.03627,0.025042,0.656064
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.483733,5027.0,0.0305,0.023125,0.637988
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.515097,5027.0,0.023474,0.02045,0.591273
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.539501,5027.0,0.018551,0.018476,0.541663
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.570583,5027.0,0.01189,0.015638,0.433831
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.482851,5039.0,0.030761,0.023209,0.639958
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.51543,5039.0,0.023745,0.020588,0.59445
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.540992,5039.0,0.018311,0.018402,0.53829
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.570665,5039.0,0.011599,0.015489,0.427326
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.599033,5039.0,0.005435,0.01278,0.25472
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.62776,5039.0,-0.001116,0.00973,-0.071998
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.657908,5039.0,-0.007451,0.006797,-0.721289
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.656476,5039.0,-0.007268,0.006841,-0.697425
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.114531,6003.0,0.088816,0.03359,0.302837
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.141272,6003.0,0.08577,0.033567,0.360975
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.163693,6003.0,0.083526,0.033554,0.407485
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.188387,6003.0,0.080249,0.033348,0.453333
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.211444,6003.0,0.077235,0.033083,0.493635
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.236616,6003.0,0.07431,0.033042,0.532143
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.260182,6003.0,0.07075,0.032675,0.563361
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.284004,6003.0,0.067239,0.032232,0.592464
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.307086,6003.0,0.063826,0.031608,0.620093
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.329883,6003.0,0.059689,0.030854,0.638182
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.353793,6003.0,0.055495,0.030042,0.653538
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.378847,6003.0,0.051182,0.029075,0.666907
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.402705,6003.0,0.047211,0.028125,0.675977
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.425249,6003.0,0.042711,0.026791,0.677964
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.449623,6003.0,0.038292,0.025478,0.675755
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.473761,6003.0,0.033425,0.023885,0.662998
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.402336,6052.0,0.047074,0.028013,0.676092
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.426712,6052.0,0.042714,0.02681,0.679833
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.450101,6052.0,0.038262,0.025489,0.67566
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.474596,6052.0,0.03359,0.023966,0.665153
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.499307,6052.0,0.028467,0.022157,0.6415
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.522286,6052.0,0.023846,0.020408,0.610257
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.547415,6052.0,0.018172,0.018125,0.548822
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.570915,6052.0,0.013134,0.016052,0.467103
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.595425,6052.0,0.00759,0.013734,0.32904
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.618453,6052.0,0.002029,0.011177,0.112239
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.643045,6052.0,-0.003527,0.008641,-0.262519
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.667043,6052.0,-0.009025,0.006052,-0.994727
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.665283,6052.0,-0.008972,0.006044,-0.987578
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.185201,3033.0,0.091411,0.043894,0.385686
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.232875,3033.0,0.08427,0.042956,0.45685
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.28012,3033.0,0.078813,0.042249,0.522547
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.328138,3033.0,0.072851,0.041078,0.581946
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.374547,3033.0,0.06612,0.039438,0.627947
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.423179,3033.0,0.057062,0.036511,0.661377
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.470258,3033.0,0.047999,0.033252,0.678806
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.516801,3033.0,0.038055,0.029103,0.675759
