PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
apcsp 4.2x2.0 - 2,apcsp 4.2x2.0,apcsp,2,4.2,2.0,0.0,15000.0,0.090267,0.04168,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,1430.0,0.096309,0.061975,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,1756.667,0.097444,0.060239,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,2013.333,0.10099,0.060718,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,2223.333,0.104341,0.061327,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,2536.667,0.105682,0.061002,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,2733.333,0.105102,0.059641,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,2996.667,0.105647,0.059224,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,3273.333,0.10829,0.060018,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,3480.0,0.10813,0.059304,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,3713.333,0.109548,0.059411,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,3970.0,0.111019,0.05923,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,4226.667,0.110423,0.0583,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,4440.0,0.113056,0.058997,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,4696.667,0.113314,0.058226,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,4953.333,0.11468,0.057994,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,5166.667,0.115802,0.058227,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,5440.0,0.118973,0.055624,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,5700.0,0.119579,0.055011,0.0
apcsp 9.0x6.0 - 2,apcsp 9.0x6.0,apcsp,2,9.0,6.0,0.0,5936.667,0.12047,0.054888,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,1530.0,0.059478,0.041892,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,2033.333,0.06228,0.038672,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,2503.333,0.065004,0.036664,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,3080.0,0.068219,0.037741,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,3446.667,0.069772,0.037302,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,4043.333,0.072368,0.03714,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,4533.333,0.073404,0.037333,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,5063.333,0.074019,0.036803,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,5473.333,0.07568,0.036879,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,6063.333,0.075605,0.035583,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,6453.333,0.07621,0.035147,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,7013.333,0.076249,0.034734,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,7466.667,0.077333,0.03559,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,7943.333,0.078635,0.036121,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,8480.0,0.079646,0.036196,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,8880.0,0.080841,0.036794,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,9406.667,0.082159,0.03626,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,9943.333,0.083153,0.035055,0.0
da4002 5.0x1.58 - 2,da4002 5.0x1.58,da4002,2,5.0,1.58,0.0,10396.667,0.085918,0.038311,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,1533.333,0.088212,0.0642,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,1993.333,0.092587,0.062046,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,2470.0,0.093714,0.060467,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,2986.667,0.097881,0.061991,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,3486.667,0.098628,0.060142,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,3946.667,0.098343,0.0588,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,4580.0,0.097656,0.056917,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,5033.333,0.098625,0.059781,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,5420.0,0.102002,0.060348,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,5946.667,0.098818,0.055551,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,6520.0,0.098517,0.054989,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,7010.0,0.100132,0.055813,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,7386.667,0.103924,0.05857,0.0
da4002 5.0x2.65 - 2,da4002 5.0x2.65,da4002,2,5.0,2.65,0.0,7960.0,0.103558,0.058529,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,1410.0,0.117996,0.097429,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,1976.667,0.124035,0.09569,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,2446.667,0.123977,0.095134,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,3060.0,0.122526,0.093445,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,3550.0,0.123508,0.091795,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,3986.667,0.125492,0.09188,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,4513.333,0.125092,0.089659,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,4966.667,0.124781,0.090452,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,5533.333,0.122616,0.087334,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,5930.0,0.125383,0.088644,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,6483.333,0.128062,0.091539,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,6913.333,0.129589,0.089348,0.0
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.0,7440.0,0.12902,0.092551,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,1526.667,0.141285,0.148395,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,1946.667,0.143917,0.149999,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,2483.333,0.141952,0.144443,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,3056.667,0.140132,0.140702,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,3463.333,0.141904,0.141087,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,3936.667,0.143927,0.14282,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,4456.667,0.144875,0.145747,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,4900.0,0.146429,0.144836,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,5416.667,0.143832,0.143641,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,5926.667,0.147838,0.147878,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,6426.667,0.146728,0.145568,0.0
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.0,6866.667,0.148527,0.147532,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,1490.0,0.075445,0.037219,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,1790.0,0.078207,0.036266,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,1970.0,0.078056,0.03606,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,2233.333,0.080661,0.036183,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,2490.0,0.078691,0.034488,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,2746.667,0.078315,0.033767,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,3030.0,0.078863,0.033327,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,3216.667,0.078871,0.033002,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,3523.333,0.078603,0.032397,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,3700.0,0.080094,0.032748,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,3946.667,0.080444,0.032624,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,4213.333,0.080013,0.032229,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,4466.667,0.081575,0.032416,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,4723.333,0.081838,0.032363,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,4960.0,0.082042,0.032332,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,5203.333,0.082223,0.032343,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,5440.0,0.083554,0.032736,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,5700.0,0.084127,0.032906,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,5940.0,0.084354,0.032964,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,6200.0,0.085952,0.033515,0.0
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.0,6436.667,0.087413,0.034084,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,1583.333,0.102911,0.055749,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,1753.333,0.104806,0.055537,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,2006.667,0.105353,0.054682,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,2203.333,0.10926,0.055529,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,2523.333,0.102992,0.051158,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,2706.667,0.104939,0.051548,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,2980.0,0.105886,0.051269,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,3230.0,0.105692,0.05093,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,3550.0,0.107777,0.050985,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,3683.333,0.108939,0.05172,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,3970.0,0.108943,0.050693,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,4220.0,0.109714,0.05038,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,4456.667,0.110292,0.050466,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,4703.333,0.110992,0.050364,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,4936.667,0.112253,0.050566,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,5193.333,0.112862,0.050751,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,5423.333,0.114641,0.051486,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,5670.0,0.115681,0.051864,0.0
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.0,5923.333,0.116237,0.052092,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,1546.667,0.125931,0.088432,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,1700.0,0.127314,0.088785,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,2053.333,0.129033,0.087836,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,2253.333,0.127408,0.085943,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,2503.333,0.131518,0.087917,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,2746.667,0.130653,0.086259,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,2946.667,0.132682,0.086557,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,3280.0,0.130863,0.083443,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,3526.667,0.132955,0.083443,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,3743.333,0.134311,0.083174,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,3940.0,0.134936,0.082488,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,4213.333,0.136319,0.079168,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,4443.333,0.135364,0.078,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,4676.667,0.138118,0.079092,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,4930.0,0.138094,0.078738,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,5186.667,0.138747,0.079026,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,5430.0,0.139023,0.079163,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,5710.0,0.139617,0.079595,0.0
da4002 9.0x6.75 - 2,da4002 9.0x6.75,da4002,2,9.0,6.75,0.0,5943.333,0.14045,0.080081,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,1443.333,0.14769,0.135736,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,1806.667,0.145355,0.130648,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,1970.0,0.145743,0.130253,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,2196.667,0.146045,0.129664,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,2453.333,0.14691,0.129741,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,2696.667,0.146562,0.128379,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,2960.0,0.147277,0.12701,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,3220.0,0.147837,0.125944,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,3443.333,0.147582,0.124246,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,3673.333,0.150087,0.123997,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,3956.667,0.148811,0.121778,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,4176.667,0.150252,0.122792,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,4446.667,0.149716,0.120913,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,4696.667,0.150265,0.119698,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,4936.667,0.150526,0.120081,0.0
da4002 9.0x8.95 - 2,da4002 9.0x8.95,da4002,2,9.0,8.95,0.0,5180.0,0.151425,0.120956,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,1573.334,0.199909,0.155332,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,1795.556,0.21285,0.157083,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,2042.222,0.209222,0.149014,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,2204.444,0.218106,0.153879,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,2491.111,0.21141,0.14948,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,2773.333,0.216575,0.150111,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,2933.333,0.214771,0.146518,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,3160.0,0.212187,0.145289,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,3484.445,0.209849,0.140347,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,3746.667,0.214863,0.140812,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,3951.111,0.212004,0.138207,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,4253.333,0.19626,0.126894,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,4497.778,0.203061,0.12998,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,4711.111,0.205878,0.131146,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,4980.0,0.203675,0.130908,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,5197.778,0.210806,0.135044,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,5480.0,0.2033,0.130051,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,5644.444,0.209129,0.132927,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,5880.0,0.20522,0.12975,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,6153.334,0.209425,0.13222,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,6417.778,0.2111,0.132611,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,6637.778,0.211303,0.132943,0.0
da4022 5.0x3.75 - 3,da4022 5.0x3.75,da4022,3,5.0,3.75,0.0,6946.667,0.212221,0.133203,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,1473.333,0.23449,0.191201,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,1681.667,0.248571,0.192791,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,1935.0,0.246043,0.187282,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,2293.333,0.243789,0.179046,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,2468.333,0.248545,0.181564,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,2721.667,0.253789,0.18259,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,2908.333,0.24715,0.175949,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,3226.667,0.244001,0.171966,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,3486.667,0.244563,0.170355,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,3696.667,0.243464,0.167871,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,4023.333,0.244793,0.167622,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,4190.0,0.245884,0.166596,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,4455.0,0.245889,0.164824,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,4730.0,0.241475,0.165979,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,4916.667,0.246948,0.169906,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,5196.667,0.247437,0.167258,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,5413.333,0.246883,0.165097,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,5685.0,0.245476,0.162645,0.0
da4022 5.0x3.75 - 4,da4022 5.0x3.75,da4022,4,5.0,3.75,0.0,5951.667,0.246599,0.164362,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,2076.667,0.148436,0.103637,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,2453.333,0.154401,0.107626,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,2953.333,0.150965,0.101674,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,3443.333,0.152692,0.099359,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,3993.333,0.148227,0.095868,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,4500.0,0.148115,0.094777,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,4923.333,0.148096,0.096453,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,5386.667,0.152459,0.095671,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,5956.667,0.148732,0.091906,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,6373.333,0.15255,0.093556,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,6920.0,0.151774,0.092246,0.0
da4022 5.0x3.75 - 2,da4022 5.0x3.75,da4022,2,5.0,3.75,0.0,7323.333,0.156857,0.094087,0.0
da4022 9.0x6.75 - 3,da4022 9.0x6.75,da4022,3,9.0,6.75,0.0,1317.778,0.200438,0.127043,0.0
da4022 9.0x6.75 - 3,da4022 9.0x6.75,da4022,3,9.0,6.75,0.0,1460.0,0.203214,0.12724,0.0
da4022 9.0x6.75 - 3,da4022 9.0x6.75,da4022,3,9.0,6.75,0.0,1677.778,0.201853,0.123576,0.0
da4022 9.0x6.75 - 3,da4022 9.0x6.75,da4022,3,9.0,6.75,0.0,1873.333,0.20196,0.121881,0.0
da4022 9.0x6.75 - 3,da4022 9.0x6.75,da4022,3,9.0,6.75,0.0,2122.222,0.200055,0.118555,0.0
da4022 9.0x6.75 - 3,da4022 9.0x6.75,da4022,3,9.0,6.75,0.0,2375.556,0.200228,0.116783,0.0
da4022 9.0x6.75 - 3,da4022 9.0x6.75,da4022,3,9.0,6.75,0.0,2537.778,0.199854,0.115479,0.0
